  0%|          | 0/1605 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                   
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4416.0, 'logps/rejected': -3968.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.0}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.632414759458197e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7632.0, 'logps/rejected': -6112.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.44}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.639420831387202e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4088.0, 'logps/rejected': -4192.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.44}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.6464269033162075e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6320.0, 'logps/rejected': -5776.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.44}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.6534329752452123e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5528.0, 'logps/rejected': -5472.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.44}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.6604390471742175e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6448.0, 'logps/rejected': -6464.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.44}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.6674451191032226e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5888.0, 'logps/rejected': -5264.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.45}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.6744511910322278e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5360.0, 'logps/rejected': -5664.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.45}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.681457262961233e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5024.0, 'logps/rejected': -4800.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.45}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.688463334890238e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6208.0, 'logps/rejected': -6272.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.45}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.6954694068192433e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6000.0, 'logps/rejected': -5424.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.45}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.7024754787482484e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5392.0, 'logps/rejected': -5360.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.46}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.7094815506772536e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4248.0, 'logps/rejected': -3680.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.46}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.7164876226062587e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4952.0, 'logps/rejected': -4592.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.46}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.723493694535264e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6432.0, 'logps/rejected': -6192.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.46}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.730499766464269e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4480.0, 'logps/rejected': -3680.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.46}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.7375058383932742e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7232.0, 'logps/rejected': -5632.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.46}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.7445119103222793e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4496.0, 'logps/rejected': -3976.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.47}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.7515179822512845e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6768.0, 'logps/rejected': -5152.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.47}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.7585240541802896e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5760.0, 'logps/rejected': -4672.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.47}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.7655301261092944e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4520.0, 'logps/rejected': -3888.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.47}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.7725361980382996e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5136.0, 'logps/rejected': -4720.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.47}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.779542269967305e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6624.0, 'logps/rejected': -5200.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.48}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.78654834189631e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6160.0, 'logps/rejected': -5248.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.48}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.793554413825315e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7184.0, 'logps/rejected': -6928.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.48}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.8005604857543202e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4528.0, 'logps/rejected': -3376.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.48}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.8075665576833254e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3400.0, 'logps/rejected': -3376.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.48}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.8145726296123305e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5296.0, 'logps/rejected': -4120.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.49}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.8215787015413357e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4608.0, 'logps/rejected': -4232.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.49}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.8285847734703408e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6192.0, 'logps/rejected': -5632.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.49}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.835590845399346e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4848.0, 'logps/rejected': -4864.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.49}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.842596917328351e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4096.0, 'logps/rejected': -4152.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.49}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.8496029892573563e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4592.0, 'logps/rejected': -4624.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.49}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.8566090611863614e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5504.0, 'logps/rejected': -4888.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.5}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.8636151331153666e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4920.0, 'logps/rejected': -4176.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.5}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.8706212050443717e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4480.0, 'logps/rejected': -3656.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.5}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.877627276973377e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4928.0, 'logps/rejected': -4528.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.5}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.884633348902382e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4976.0, 'logps/rejected': -4648.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.5}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.8916394208313872e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6272.0, 'logps/rejected': -5952.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.51}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.8986454927603923e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6128.0, 'logps/rejected': -5520.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.51}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.9056515646893972e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6064.0, 'logps/rejected': -3952.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.51}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.9126576366184027e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3984.0, 'logps/rejected': -3712.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.51}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.9196637085474078e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5104.0, 'logps/rejected': -3896.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.51}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.926669780476413e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4928.0, 'logps/rejected': -4832.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.52}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.933675852405418e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5760.0, 'logps/rejected': -5184.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.52}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.940681924334423e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5904.0, 'logps/rejected': -5160.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.52}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.947687996263428e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5792.0, 'logps/rejected': -5760.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.52}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.9546940681924332e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7264.0, 'logps/rejected': -5504.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.52}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.9617001401214387e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6400.0, 'logps/rejected': -5408.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.52}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.968706212050444e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7472.0, 'logps/rejected': -7584.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.53}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.9757122839794487e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3400.0, 'logps/rejected': -2944.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.53}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.982718355908454e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3784.0, 'logps/rejected': -3864.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.53}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.989724427837459e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4888.0, 'logps/rejected': -4488.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.53}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.996730499766464e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5728.0, 'logps/rejected': -5264.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.53}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.0037365716954696e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3768.0, 'logps/rejected': -3336.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.54}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.0107426436244745e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3912.0, 'logps/rejected': -3408.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.54}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.0177487155534796e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -8160.0, 'logps/rejected': -7024.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.54}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.0247547874824848e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6560.0, 'logps/rejected': -5752.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.54}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.03176085941149e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5400.0, 'logps/rejected': -5216.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.54}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.0387669313404947e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5888.0, 'logps/rejected': -5152.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.55}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.0457730032695002e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6368.0, 'logps/rejected': -5760.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.55}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.0527790751985054e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4856.0, 'logps/rejected': -4408.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.55}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.0597851471275105e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6288.0, 'logps/rejected': -6144.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.55}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.0667912190565157e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4384.0, 'logps/rejected': -4488.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.55}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.0737972909855205e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5424.0, 'logps/rejected': -5152.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.55}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.0808033629145256e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5336.0, 'logps/rejected': -4240.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.56}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.087809434843531e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6048.0, 'logps/rejected': -5744.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.56}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.0948155067725363e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5848.0, 'logps/rejected': -5192.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.56}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.1018215787015414e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5504.0, 'logps/rejected': -5296.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.56}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.1088276506305463e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5280.0, 'logps/rejected': -4832.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.56}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.1158337225595514e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4008.0, 'logps/rejected': -3024.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.57}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.1228397944885566e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6416.0, 'logps/rejected': -5640.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.57}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.129845866417562e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4640.0, 'logps/rejected': -4576.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.57}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.1368519383465672e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6320.0, 'logps/rejected': -5904.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.57}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.143858010275572e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6752.0, 'logps/rejected': -6112.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.57}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.1508640822045772e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4512.0, 'logps/rejected': -4056.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.58}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.1578701541335823e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6512.0, 'logps/rejected': -6080.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.58}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.1648762260625875e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5872.0, 'logps/rejected': -5392.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.58}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.171882297991593e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6208.0, 'logps/rejected': -5984.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.58}
