                                                    
{'loss': 0.6938, 'grad_norm': 38.45811080932617, 'learning_rate': 4.3795620437956205e-09, 'rewards/chosen': 0.0014656067360192537, 'rewards/rejected': 0.010996627621352673, 'rewards/accuracies': 0.33125001192092896, 'rewards/margins': -0.009534835815429688, 'logps/chosen': -345.25, 'logps/rejected': -172.0, 'logits/chosen': -6.46875, 'logits/rejected': -6.346875190734863, 'epoch': 0.0}
{'loss': 0.0283, 'grad_norm': 2.4882631301879883, 'learning_rate': 3.039187648635724e-07, 'rewards/chosen': -3.3827147483825684, 'rewards/rejected': -28.956249237060547, 'rewards/accuracies': 0.9937499761581421, 'rewards/margins': 25.564062118530273, 'logps/chosen': -434.95001220703125, 'logps/rejected': -431.54998779296875, 'logits/chosen': -11.574999809265137, 'logits/rejected': -11.074999809265137, 'epoch': 2.37}
{'loss': 0.0439, 'grad_norm': 5.538054943084717, 'learning_rate': 3.0104824339679824e-07, 'rewards/chosen': -3.318164110183716, 'rewards/rejected': -31.131250381469727, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 27.815624237060547, 'logps/chosen': -449.9750061035156, 'logps/rejected': -440.20001220703125, 'logits/chosen': -11.628125190734863, 'logits/rejected': -11.362500190734863, 'epoch': 2.37}
{'loss': 0.0352, 'grad_norm': 27.309803009033203, 'learning_rate': 2.98192246236686e-07, 'rewards/chosen': -4.189453125, 'rewards/rejected': -26.428125381469727, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 22.232812881469727, 'logps/chosen': -303.04998779296875, 'logps/rejected': -406.1499938964844, 'logits/chosen': -12.050000190734863, 'logits/rejected': -11.534375190734863, 'epoch': 2.38}
{'loss': 0.0405, 'grad_norm': 3.8758721351623535, 'learning_rate': 2.9535094000740056e-07, 'rewards/chosen': -4.798486232757568, 'rewards/rejected': -31.71875, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 26.9296875, 'logps/chosen': -273.8999938964844, 'logps/rejected': -455.95001220703125, 'logits/chosen': -11.934374809265137, 'logits/rejected': -11.315625190734863, 'epoch': 2.38}
{'loss': 0.0588, 'grad_norm': 4.103663444519043, 'learning_rate': 2.9252449047601093e-07, 'rewards/chosen': -4.9736328125, 'rewards/rejected': -31.390625, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 26.439062118530273, 'logps/chosen': -253.75, 'logps/rejected': -451.29998779296875, 'logits/chosen': -12.184374809265137, 'logits/rejected': -11.543749809265137, 'epoch': 2.39}
{'loss': 0.0642, 'grad_norm': 1.3334038257598877, 'learning_rate': 2.897130625428185e-07, 'rewards/chosen': -4.411230564117432, 'rewards/rejected': -26.125, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 21.731250762939453, 'logps/chosen': -317.6000061035156, 'logps/rejected': -405.8999938964844, 'logits/chosen': -12.087499618530273, 'logits/rejected': -11.53125, 'epoch': 2.39}
{'loss': 0.055, 'grad_norm': 1.9422532320022583, 'learning_rate': 2.8691682023173734e-07, 'rewards/chosen': -3.509960889816284, 'rewards/rejected': -30.171875, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 26.678125381469727, 'logps/chosen': -495.25, 'logps/rejected': -462.20001220703125, 'logits/chosen': -11.328125, 'logits/rejected': -10.981249809265137, 'epoch': 2.4}
{'loss': 0.1075, 'grad_norm': 32.795467376708984, 'learning_rate': 2.8413592668072395e-07, 'rewards/chosen': -5.067187309265137, 'rewards/rejected': -30.318750381469727, 'rewards/accuracies': 0.96875, 'rewards/margins': 25.231250762939453, 'logps/chosen': -315.875, 'logps/rejected': -449.0, 'logits/chosen': -11.818750381469727, 'logits/rejected': -11.25, 'epoch': 2.4}
{'loss': 0.0907, 'grad_norm': 20.442874908447266, 'learning_rate': 2.813705441322594e-07, 'rewards/chosen': -4.210156440734863, 'rewards/rejected': -29.168750762939453, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 24.954687118530273, 'logps/chosen': -403.29998779296875, 'logps/rejected': -412.3500061035156, 'logits/chosen': -11.884374618530273, 'logits/rejected': -11.59375, 'epoch': 2.41}
{'loss': 0.0633, 'grad_norm': 2.371232509613037, 'learning_rate': 2.786208339238847e-07, 'rewards/chosen': -2.6484618186950684, 'rewards/rejected': -23.875, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 21.209375381469727, 'logps/chosen': -470.8500061035156, 'logps/rejected': -392.45001220703125, 'logits/chosen': -11.78125, 'logits/rejected': -11.456250190734863, 'epoch': 2.41}
{'loss': 0.0311, 'grad_norm': 17.792890548706055, 'learning_rate': 2.758869564787871e-07, 'rewards/chosen': -4.183203220367432, 'rewards/rejected': -22.931249618530273, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 18.754688262939453, 'logps/chosen': -340.2749938964844, 'logps/rejected': -378.5, 'logits/chosen': -12.0625, 'logits/rejected': -11.590624809265137, 'epoch': 2.42}
{'loss': 0.1088, 'grad_norm': 14.654129981994629, 'learning_rate': 2.731690712964413e-07, 'rewards/chosen': -4.576757907867432, 'rewards/rejected': -25.034374237060547, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 20.451562881469727, 'logps/chosen': -299.125, 'logps/rejected': -399.3999938964844, 'logits/chosen': -12.125, 'logits/rejected': -11.571874618530273, 'epoch': 2.42}
{'loss': 0.0841, 'grad_norm': 2.0647311210632324, 'learning_rate': 2.7046733694330347e-07, 'rewards/chosen': -4.2431640625, 'rewards/rejected': -26.956249237060547, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 22.6875, 'logps/chosen': -340.125, 'logps/rejected': -418.1499938964844, 'logits/chosen': -12.146875381469727, 'logits/rejected': -11.553125381469727, 'epoch': 2.43}
{'loss': 0.0671, 'grad_norm': 2.3155882358551025, 'learning_rate': 2.677819110435611e-07, 'rewards/chosen': -2.689746141433716, 'rewards/rejected': -28.15625, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 25.467187881469727, 'logps/chosen': -522.9749755859375, 'logps/rejected': -403.29998779296875, 'logits/chosen': -11.800000190734863, 'logits/rejected': -11.631250381469727, 'epoch': 2.43}
{'loss': 0.0366, 'grad_norm': 3.2178988456726074, 'learning_rate': 2.6511295026993556e-07, 'rewards/chosen': -2.6292967796325684, 'rewards/rejected': -26.246875762939453, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 23.628124237060547, 'logps/chosen': -459.17498779296875, 'logps/rejected': -383.95001220703125, 'logits/chosen': -11.628125190734863, 'logits/rejected': -11.421875, 'epoch': 2.44}
{'loss': 0.0246, 'grad_norm': 3.2547008991241455, 'learning_rate': 2.624606103345429e-07, 'rewards/chosen': -3.892040967941284, 'rewards/rejected': -26.728124618530273, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 22.848438262939453, 'logps/chosen': -300.04998779296875, 'logps/rejected': -392.79998779296875, 'logits/chosen': -12.165624618530273, 'logits/rejected': -11.53125, 'epoch': 2.44}
{'loss': 0.0955, 'grad_norm': 21.826412200927734, 'learning_rate': 2.598250459798082e-07, 'rewards/chosen': -4.545117378234863, 'rewards/rejected': -25.4375, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 20.895313262939453, 'logps/chosen': -196.22500610351562, 'logps/rejected': -381.20001220703125, 'logits/chosen': -12.362500190734863, 'logits/rejected': -11.646875381469727, 'epoch': 2.45}
{'loss': 0.0984, 'grad_norm': 13.195514678955078, 'learning_rate': 2.5720641096943817e-07, 'rewards/chosen': -4.932031154632568, 'rewards/rejected': -21.553125381469727, 'rewards/accuracies': 0.9437500238418579, 'rewards/margins': 16.625, 'logps/chosen': -217.64999389648438, 'logps/rejected': -368.8500061035156, 'logits/chosen': -11.903124809265137, 'logits/rejected': -11.293749809265137, 'epoch': 2.45}
{'loss': 0.0971, 'grad_norm': 35.1385498046875, 'learning_rate': 2.5460485807945054e-07, 'rewards/chosen': -3.739453077316284, 'rewards/rejected': -23.668750762939453, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 19.901561737060547, 'logps/chosen': -327.70001220703125, 'logps/rejected': -367.25, 'logits/chosen': -11.712499618530273, 'logits/rejected': -11.396875381469727, 'epoch': 2.46}
{'loss': 0.0801, 'grad_norm': 1.244428277015686, 'learning_rate': 2.5202053908926033e-07, 'rewards/chosen': -3.36328125, 'rewards/rejected': -26.009374618530273, 'rewards/accuracies': 0.96875, 'rewards/margins': 22.614063262939453, 'logps/chosen': -335.20001220703125, 'logps/rejected': -369.45001220703125, 'logits/chosen': -11.762499809265137, 'logits/rejected': -11.465624809265137, 'epoch': 2.46}
{'loss': 0.0447, 'grad_norm': 28.459068298339844, 'learning_rate': 2.4945360477282486e-07, 'rewards/chosen': -4.181250095367432, 'rewards/rejected': -23.512500762939453, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 19.317188262939453, 'logps/chosen': -307.54998779296875, 'logps/rejected': -378.20001220703125, 'logits/chosen': -11.515625, 'logits/rejected': -11.137499809265137, 'epoch': 2.47}
{'loss': 0.1445, 'grad_norm': 59.757850646972656, 'learning_rate': 2.4690420488984726e-07, 'rewards/chosen': -3.22216796875, 'rewards/rejected': -23.671875, 'rewards/accuracies': 0.96875, 'rewards/margins': 20.423437118530273, 'logps/chosen': -424.0, 'logps/rejected': -389.29998779296875, 'logits/chosen': -11.418749809265137, 'logits/rejected': -10.962499618530273, 'epoch': 2.47}
{'loss': 0.0507, 'grad_norm': 40.711448669433594, 'learning_rate': 2.443724881770394e-07, 'rewards/chosen': -4.609375, 'rewards/rejected': -23.462499618530273, 'rewards/accuracies': 0.96875, 'rewards/margins': 18.8671875, 'logps/chosen': -228.1999969482422, 'logps/rejected': -381.25, 'logits/chosen': -11.946874618530273, 'logits/rejected': -11.268750190734863, 'epoch': 2.48}
{'loss': 0.0867, 'grad_norm': 7.347389221191406, 'learning_rate': 2.418586023394444e-07, 'rewards/chosen': -5.099218845367432, 'rewards/rejected': -28.649999618530273, 'rewards/accuracies': 0.96875, 'rewards/margins': 23.5390625, 'logps/chosen': -215.5500030517578, 'logps/rejected': -432.1000061035156, 'logits/chosen': -11.649999618530273, 'logits/rejected': -11.071874618530273, 'epoch': 2.48}
{'loss': 0.0904, 'grad_norm': 23.466447830200195, 'learning_rate': 2.3936269404181884e-07, 'rewards/chosen': -3.62109375, 'rewards/rejected': -20.615625381469727, 'rewards/accuracies': 0.96875, 'rewards/margins': 16.98828125, 'logps/chosen': -348.75, 'logps/rejected': -342.5, 'logits/chosen': -11.899999618530273, 'logits/rejected': -11.421875, 'epoch': 2.49}
{'loss': 0.0631, 'grad_norm': 4.9076128005981445, 'learning_rate': 2.3688490890007667e-07, 'rewards/chosen': -3.6373047828674316, 'rewards/rejected': -32.29999923706055, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 28.690624237060547, 'logps/chosen': -405.0, 'logps/rejected': -445.5, 'logits/chosen': -11.71875, 'logits/rejected': -11.199999809265137, 'epoch': 2.49}
{'loss': 0.0314, 'grad_norm': 24.1612491607666, 'learning_rate': 2.3442539147279288e-07, 'rewards/chosen': -4.02734375, 'rewards/rejected': -23.875, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 19.8515625, 'logps/chosen': -332.5, 'logps/rejected': -375.6000061035156, 'logits/chosen': -11.743749618530273, 'logits/rejected': -11.206250190734863, 'epoch': 2.5}
{'loss': 0.0567, 'grad_norm': 29.835052490234375, 'learning_rate': 2.3198428525277075e-07, 'rewards/chosen': -3.545117139816284, 'rewards/rejected': -22.321874618530273, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 18.779687881469727, 'logps/chosen': -277.25, 'logps/rejected': -361.70001220703125, 'logits/chosen': -12.068750381469727, 'logits/rejected': -11.515625, 'epoch': 2.5}
{'loss': 0.0777, 'grad_norm': 23.48897933959961, 'learning_rate': 2.2956173265866916e-07, 'rewards/chosen': -4.454882621765137, 'rewards/rejected': -28.806249618530273, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 24.356250762939453, 'logps/chosen': -275.125, 'logps/rejected': -421.95001220703125, 'logits/chosen': -11.824999809265137, 'logits/rejected': -11.237500190734863, 'epoch': 2.5}
{'loss': 0.1081, 'grad_norm': 51.24925994873047, 'learning_rate': 2.2715787502669408e-07, 'rewards/chosen': -3.323437452316284, 'rewards/rejected': -20.587499618530273, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 17.267187118530273, 'logps/chosen': -384.1499938964844, 'logps/rejected': -343.25, 'logits/chosen': -11.78125, 'logits/rejected': -11.465624809265137, 'epoch': 2.51}
{'loss': 0.1094, 'grad_norm': 0.5858622789382935, 'learning_rate': 2.2477285260235302e-07, 'rewards/chosen': -4.183447360992432, 'rewards/rejected': -29.534374237060547, 'rewards/accuracies': 0.96875, 'rewards/margins': 25.371875762939453, 'logps/chosen': -315.25, 'logps/rejected': -435.8500061035156, 'logits/chosen': -11.850000381469727, 'logits/rejected': -11.293749809265137, 'epoch': 2.51}
{'loss': 0.0993, 'grad_norm': 6.267025470733643, 'learning_rate': 2.224068045322723e-07, 'rewards/chosen': -3.83203125, 'rewards/rejected': -22.918750762939453, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 19.078125, 'logps/chosen': -319.1000061035156, 'logps/rejected': -356.04998779296875, 'logits/chosen': -12.178125381469727, 'logits/rejected': -11.753125190734863, 'epoch': 2.52}
{'loss': 0.0676, 'grad_norm': 2.9566867351531982, 'learning_rate': 2.2005986885607963e-07, 'rewards/chosen': -3.803759813308716, 'rewards/rejected': -25.418750762939453, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 21.623437881469727, 'logps/chosen': -308.3999938964844, 'logps/rejected': -408.45001220703125, 'logits/chosen': -11.743749618530273, 'logits/rejected': -11.231249809265137, 'epoch': 2.52}
{'loss': 0.1757, 'grad_norm': 34.38451385498047, 'learning_rate': 2.1773218249835e-07, 'rewards/chosen': -4.442968845367432, 'rewards/rejected': -27.284374237060547, 'rewards/accuracies': 0.949999988079071, 'rewards/margins': 22.840625762939453, 'logps/chosen': -308.5, 'logps/rejected': -391.6499938964844, 'logits/chosen': -11.996874809265137, 'logits/rejected': -11.425000190734863, 'epoch': 2.53}
{'loss': 0.0575, 'grad_norm': 24.36970329284668, 'learning_rate': 2.1542388126061746e-07, 'rewards/chosen': -4.13671875, 'rewards/rejected': -19.809375762939453, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 15.662500381469727, 'logps/chosen': -262.2749938964844, 'logps/rejected': -334.95001220703125, 'logits/chosen': -12.015625, 'logits/rejected': -11.571874618530273, 'epoch': 2.53}
{'loss': 0.1388, 'grad_norm': 8.700522422790527, 'learning_rate': 2.1313509981345224e-07, 'rewards/chosen': -4.866601467132568, 'rewards/rejected': -29.174999237060547, 'rewards/accuracies': 0.9375, 'rewards/margins': 24.296875, 'logps/chosen': -275.5249938964844, 'logps/rejected': -392.3999938964844, 'logits/chosen': -11.949999809265137, 'logits/rejected': -11.371874809265137, 'epoch': 2.54}
{'loss': 0.1562, 'grad_norm': 13.906721115112305, 'learning_rate': 2.1086597168860415e-07, 'rewards/chosen': -3.8236327171325684, 'rewards/rejected': -23.009374618530273, 'rewards/accuracies': 0.949999988079071, 'rewards/margins': 19.209375381469727, 'logps/chosen': -344.2749938964844, 'logps/rejected': -361.3500061035156, 'logits/chosen': -11.709375381469727, 'logits/rejected': -11.293749809265137, 'epoch': 2.54}
{'loss': 0.0246, 'grad_norm': 4.1558732986450195, 'learning_rate': 2.0861662927121132e-07, 'rewards/chosen': -3.2738280296325684, 'rewards/rejected': -24.243749618530273, 'rewards/accuracies': 0.9937499761581421, 'rewards/margins': 20.9921875, 'logps/chosen': -300.1000061035156, 'logps/rejected': -369.0, 'logits/chosen': -11.862500190734863, 'logits/rejected': -11.359375, 'epoch': 2.55}
{'loss': 0.0988, 'grad_norm': 1.1378920078277588, 'learning_rate': 2.0638720379207753e-07, 'rewards/chosen': -4.134570121765137, 'rewards/rejected': -21.784374237060547, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 17.673437118530273, 'logps/chosen': -277.29998779296875, 'logps/rejected': -379.5, 'logits/chosen': -11.518750190734863, 'logits/rejected': -10.78125, 'epoch': 2.55}
{'loss': 0.0395, 'grad_norm': 8.07898998260498, 'learning_rate': 2.041778253200151e-07, 'rewards/chosen': -2.906787157058716, 'rewards/rejected': -28.234375, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 25.309375762939453, 'logps/chosen': -477.9750061035156, 'logps/rejected': -418.6000061035156, 'logits/chosen': -11.425000190734863, 'logits/rejected': -11.178125381469727, 'epoch': 2.56}
{'loss': 0.029, 'grad_norm': 9.972609519958496, 'learning_rate': 2.0198862275425693e-07, 'rewards/chosen': -4.057031154632568, 'rewards/rejected': -26.1875, 'rewards/accuracies': 0.9937499761581421, 'rewards/margins': 22.126562118530273, 'logps/chosen': -310.8999938964844, 'logps/rejected': -397.6000061035156, 'logits/chosen': -11.8359375, 'logits/rejected': -11.293749809265137, 'epoch': 2.56}
{'loss': 0.0426, 'grad_norm': 2.032219171524048, 'learning_rate': 1.9981972381693617e-07, 'rewards/chosen': -3.4190917015075684, 'rewards/rejected': -26.815624237060547, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 23.3984375, 'logps/chosen': -444.07501220703125, 'logps/rejected': -398.29998779296875, 'logits/chosen': -11.356249809265137, 'logits/rejected': -11.125, 'epoch': 2.57}
{'loss': 0.0756, 'grad_norm': 5.998226642608643, 'learning_rate': 1.976712550456348e-07, 'rewards/chosen': -3.7925782203674316, 'rewards/rejected': -26.640625, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 22.825000762939453, 'logps/chosen': -421.7749938964844, 'logps/rejected': -380.79998779296875, 'logits/chosen': -11.649999618530273, 'logits/rejected': -11.440625190734863, 'epoch': 2.57}
{'loss': 0.0927, 'grad_norm': 8.463869094848633, 'learning_rate': 1.9554334178600074e-07, 'rewards/chosen': -4.449316501617432, 'rewards/rejected': -28.490625381469727, 'rewards/accuracies': 0.96875, 'rewards/margins': 24.043750762939453, 'logps/chosen': -288.375, 'logps/rejected': -411.6499938964844, 'logits/chosen': -11.887499809265137, 'logits/rejected': -11.365625381469727, 'epoch': 2.58}
{'loss': 0.0487, 'grad_norm': 12.94288158416748, 'learning_rate': 1.9343610818443574e-07, 'rewards/chosen': -3.39794921875, 'rewards/rejected': -23.681249618530273, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 20.264062881469727, 'logps/chosen': -388.57501220703125, 'logps/rejected': -369.75, 'logits/chosen': -11.618749618530273, 'logits/rejected': -11.34375, 'epoch': 2.58}
{'loss': 0.0758, 'grad_norm': 14.199275970458984, 'learning_rate': 1.913496771808515e-07, 'rewards/chosen': -4.736718654632568, 'rewards/rejected': -26.315624237060547, 'rewards/accuracies': 0.96875, 'rewards/margins': 21.576562881469727, 'logps/chosen': -235.14999389648438, 'logps/rejected': -388.1499938964844, 'logits/chosen': -11.75, 'logits/rejected': -11.237500190734863, 'epoch': 2.59}
{'loss': 0.0584, 'grad_norm': 4.980676651000977, 'learning_rate': 1.8928417050149824e-07, 'rewards/chosen': -3.500781297683716, 'rewards/rejected': -26.0, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 22.520313262939453, 'logps/chosen': -369.75, 'logps/rejected': -389.6499938964844, 'logits/chosen': -11.800000190734863, 'logits/rejected': -11.381250381469727, 'epoch': 2.59}
{'loss': 0.0296, 'grad_norm': 1.2987709045410156, 'learning_rate': 1.8723970865186173e-07, 'rewards/chosen': -2.828906297683716, 'rewards/rejected': -23.234375, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 20.40625, 'logps/chosen': -462.3374938964844, 'logps/rejected': -356.6000061035156, 'logits/chosen': -11.828125, 'logits/rejected': -11.603124618530273, 'epoch': 2.6}
{'loss': 0.0327, 'grad_norm': 22.116727828979492, 'learning_rate': 1.852164109096337e-07, 'rewards/chosen': -3.751757860183716, 'rewards/rejected': -21.703125, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 17.965625762939453, 'logps/chosen': -389.54998779296875, 'logps/rejected': -342.1499938964844, 'logits/chosen': -11.731249809265137, 'logits/rejected': -11.353124618530273, 'epoch': 2.6}
{'loss': 0.0771, 'grad_norm': 20.296470642089844, 'learning_rate': 1.8321439531775239e-07, 'rewards/chosen': -3.2669920921325684, 'rewards/rejected': -24.662500381469727, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 21.403125762939453, 'logps/chosen': -482.1499938964844, 'logps/rejected': -362.5, 'logits/chosen': -11.287500381469727, 'logits/rejected': -11.228124618530273, 'epoch': 2.61}
{'loss': 0.038, 'grad_norm': 13.604726791381836, 'learning_rate': 1.8123377867751644e-07, 'rewards/chosen': -4.688867092132568, 'rewards/rejected': -22.731250762939453, 'rewards/accuracies': 0.9937499761581421, 'rewards/margins': 18.045312881469727, 'logps/chosen': -249.60000610351562, 'logps/rejected': -370.25, 'logits/chosen': -11.606249809265137, 'logits/rejected': -11.109375, 'epoch': 2.61}
{'loss': 0.0572, 'grad_norm': 3.0666141510009766, 'learning_rate': 1.7927467654176954e-07, 'rewards/chosen': -3.837109327316284, 'rewards/rejected': -27.296875, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 23.451562881469727, 'logps/chosen': -350.07501220703125, 'logps/rejected': -415.6499938964844, 'logits/chosen': -11.537500381469727, 'logits/rejected': -11.021875381469727, 'epoch': 2.62}
{'loss': 0.048, 'grad_norm': 46.910987854003906, 'learning_rate': 1.7733720320815953e-07, 'rewards/chosen': -4.482031345367432, 'rewards/rejected': -25.193750381469727, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 20.728124618530273, 'logps/chosen': -317.42498779296875, 'logps/rejected': -390.0, 'logits/chosen': -11.640625, 'logits/rejected': -11.046875, 'epoch': 2.62}
{'loss': 0.0789, 'grad_norm': 36.627567291259766, 'learning_rate': 1.7542147171246997e-07, 'rewards/chosen': -4.405566215515137, 'rewards/rejected': -26.959375381469727, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 22.564062118530273, 'logps/chosen': -307.79998779296875, 'logps/rejected': -398.8999938964844, 'logits/chosen': -11.709375381469727, 'logits/rejected': -11.25, 'epoch': 2.63}
{'loss': 0.0792, 'grad_norm': 14.366592407226562, 'learning_rate': 1.7352759382202498e-07, 'rewards/chosen': -4.815820217132568, 'rewards/rejected': -21.631250381469727, 'rewards/accuracies': 0.96875, 'rewards/margins': 16.809375762939453, 'logps/chosen': -258.32501220703125, 'logps/rejected': -357.70001220703125, 'logits/chosen': -11.684374809265137, 'logits/rejected': -11.212499618530273, 'epoch': 2.63}
{'loss': 0.0719, 'grad_norm': 46.174476623535156, 'learning_rate': 1.7165568002916934e-07, 'rewards/chosen': -4.847265720367432, 'rewards/rejected': -24.859375, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 19.982812881469727, 'logps/chosen': -250.25, 'logps/rejected': -379.70001220703125, 'logits/chosen': -11.800000190734863, 'logits/rejected': -11.221875190734863, 'epoch': 2.64}
{'loss': 0.0932, 'grad_norm': 21.37270736694336, 'learning_rate': 1.698058395448212e-07, 'rewards/chosen': -4.004687309265137, 'rewards/rejected': -21.706249237060547, 'rewards/accuracies': 0.96875, 'rewards/margins': 17.7109375, 'logps/chosen': -345.5249938964844, 'logps/rejected': -362.1000061035156, 'logits/chosen': -11.553125381469727, 'logits/rejected': -11.106249809265137, 'epoch': 2.64}
{'loss': 0.0848, 'grad_norm': 14.685009956359863, 'learning_rate': 1.679781802921014e-07, 'rewards/chosen': -3.9140625, 'rewards/rejected': -27.278125762939453, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 23.379688262939453, 'logps/chosen': -331.2250061035156, 'logps/rejected': -400.54998779296875, 'logits/chosen': -11.556249618530273, 'logits/rejected': -11.131250381469727, 'epoch': 2.65}
{'loss': 0.0666, 'grad_norm': 11.781329154968262, 'learning_rate': 1.6617280890003646e-07, 'rewards/chosen': -3.009960889816284, 'rewards/rejected': -23.115625381469727, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 20.115625381469727, 'logps/chosen': -361.45001220703125, 'logps/rejected': -350.6499938964844, 'logits/chosen': -11.84375, 'logits/rejected': -11.537500381469727, 'epoch': 2.65}
{'loss': 0.0466, 'grad_norm': 6.426187992095947, 'learning_rate': 1.643898306973378e-07, 'rewards/chosen': -4.087109565734863, 'rewards/rejected': -30.278125762939453, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 26.189062118530273, 'logps/chosen': -310.67498779296875, 'logps/rejected': -417.04998779296875, 'logits/chosen': -11.315625190734863, 'logits/rejected': -10.909375190734863, 'epoch': 2.66}
{'loss': 0.0727, 'grad_norm': 5.520585060119629, 'learning_rate': 1.626293497062567e-07, 'rewards/chosen': -3.594531297683716, 'rewards/rejected': -24.115625381469727, 'rewards/accuracies': 0.96875, 'rewards/margins': 20.543750762939453, 'logps/chosen': -359.32501220703125, 'logps/rejected': -360.75, 'logits/chosen': -11.449999809265137, 'logits/rejected': -11.143750190734863, 'epoch': 2.66}
{'loss': 0.0555, 'grad_norm': 40.04566955566406, 'learning_rate': 1.6089146863651541e-07, 'rewards/chosen': -3.29541015625, 'rewards/rejected': -25.443750381469727, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 22.154687881469727, 'logps/chosen': -418.8500061035156, 'logps/rejected': -404.95001220703125, 'logits/chosen': -11.375, 'logits/rejected': -10.981249809265137, 'epoch': 2.67}
{'eval_loss': 0.31373515725135803, 'eval_runtime': 68.7393, 'eval_samples_per_second': 13.864, 'eval_steps_per_second': 1.746, 'eval_rewards/chosen': -3.6813151836395264, 'eval_rewards/rejected': -28.26432228088379, 'eval_rewards/accuracies': 0.8843749761581421, 'eval_rewards/margins': 24.58997344970703, 'eval_logps/chosen': -414.9750061035156, 'eval_logps/rejected': -328.8333435058594, 'eval_logits/chosen': -11.639062881469727, 'eval_logits/rejected': -11.785416603088379, 'epoch': 2.67}
{'loss': 0.0359, 'grad_norm': 2.998417377471924, 'learning_rate': 1.5917628887931494e-07, 'rewards/chosen': -3.30859375, 'rewards/rejected': -26.728124618530273, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 23.446874618530273, 'logps/chosen': -359.6000061035156, 'logps/rejected': -413.20001220703125, 'logits/chosen': -11.709375381469727, 'logits/rejected': -11.225000381469727, 'epoch': 2.67}
{'loss': 0.0183, 'grad_norm': 3.6223232746124268, 'learning_rate': 1.574839105014198e-07, 'rewards/chosen': -4.003320217132568, 'rewards/rejected': -26.243749618530273, 'rewards/accuracies': 1.0, 'rewards/margins': 22.2578125, 'logps/chosen': -314.6000061035156, 'logps/rejected': -410.29998779296875, 'logits/chosen': -11.559374809265137, 'logits/rejected': -11.159375190734863, 'epoch': 2.68}
{'loss': 0.054, 'grad_norm': 26.756196975708008, 'learning_rate': 1.5581443223931974e-07, 'rewards/chosen': -3.9671874046325684, 'rewards/rejected': -25.690624237060547, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 21.706249237060547, 'logps/chosen': -371.82501220703125, 'logps/rejected': -392.04998779296875, 'logits/chosen': -11.362500190734863, 'logits/rejected': -11.103124618530273, 'epoch': 2.68}
{'loss': 0.0231, 'grad_norm': 1.2916407585144043, 'learning_rate': 1.5416795149346913e-07, 'rewards/chosen': -3.771679639816284, 'rewards/rejected': -27.853124618530273, 'rewards/accuracies': 0.9937499761581421, 'rewards/margins': 24.065624237060547, 'logps/chosen': -337.04998779296875, 'logps/rejected': -410.75, 'logits/chosen': -11.684374809265137, 'logits/rejected': -11.212499618530273, 'epoch': 2.68}
